Tilletia_walkeri	DAOM_236422	trim	51			
Tilletia_walkeri	DAOM_236422	trim	53	2068	105	485
Tilletia_walkeri	DAOM_236422	trim	55	2010	109	505.5
Tilletia_walkeri	DAOM_236422	trim	57	1868	113	628
Tilletia_walkeri	DAOM_236422	raw	21			
Tilletia_walkeri	DAOM_236422	raw	23			
Tilletia_walkeri	DAOM_236422	raw	25			
Tilletia_walkeri	DAOM_236422	raw	27			
Tilletia_walkeri	DAOM_236422	raw	29			
Tilletia_walkeri	DAOM_236422	raw	31			
Tilletia_walkeri	DAOM_236422	raw	33			
Tilletia_walkeri	DAOM_236422	raw	35	19286	69	198
Tilletia_walkeri	DAOM_236422	raw	37			
Tilletia_walkeri	DAOM_236422	raw	39			
Tilletia_walkeri	DAOM_236422	raw	41			
Tilletia_walkeri	DAOM_236422	raw	43			
Tilletia_walkeri	DAOM_236422	raw	45			
Tilletia_walkeri	DAOM_236422	raw	47			
Tilletia_walkeri	DAOM_236422	raw	49			
Tilletia_walkeri	DAOM_236422	raw	51			
Tilletia_walkeri	DAOM_236422	raw	53			
Tilletia_walkeri	DAOM_236422	raw	55			
Tilletia_walkeri	DAOM_236422	raw	57			
Penicillium_verrucosum	KAS_4260	trim	21			
Penicillium_verrucosum	KAS_4260	trim	23			
Penicillium_verrucosum	KAS_4260	trim	25			
Penicillium_verrucosum	KAS_4260	trim	27			
Penicillium_verrucosum	KAS_4260	trim	29	348871	57	74
Penicillium_verrucosum	KAS_4260	trim	31			
Penicillium_verrucosum	KAS_4260	trim	33	19083	65	125
Penicillium_verrucosum	KAS_4260	trim	35			
Penicillium_verrucosum	KAS_4260	trim	37	15903	73	157
Penicillium_verrucosum	KAS_4260	trim	39	15537	77	169
Penicillium_verrucosum	KAS_4260	trim	41	15594	81	176
Penicillium_verrucosum	KAS_4260	trim	43	15012	85	184
Penicillium_verrucosum	KAS_4260	trim	45	14105	89	198
Penicillium_verrucosum	KAS_4260	trim	47	12916	93	220
Penicillium_verrucosum	KAS_4260	trim	49	9868	97	208
Penicillium_verrucosum	KAS_4260	trim	51	8403	101	224
Penicillium_verrucosum	KAS_4260	trim	53	7276	105	242
Penicillium_verrucosum	KAS_4260	trim	55	6169	109	268
Penicillium_verrucosum	KAS_4260	trim	57	5239	113	297
Penicillium_verrucosum	KAS_4260	raw	21			
Penicillium_verrucosum	KAS_4260	raw	23			
Penicillium_verrucosum	KAS_4260	raw	25			
Penicillium_verrucosum	KAS_4260	raw	27			
Penicillium_verrucosum	KAS_4260	raw	29			
Penicillium_verrucosum	KAS_4260	raw	31			
Penicillium_verrucosum	KAS_4260	raw	33			
Penicillium_verrucosum	KAS_4260	raw	35			
Penicillium_verrucosum	KAS_4260	raw	37			
Penicillium_verrucosum	KAS_4260	raw	39			
Penicillium_verrucosum	KAS_4260	raw	41			
Penicillium_verrucosum	KAS_4260	raw	43			
Penicillium_verrucosum	KAS_4260	raw	45			
Penicillium_verrucosum	KAS_4260	raw	47			
Penicillium_verrucosum	KAS_4260	raw	49			
Penicillium_verrucosum	KAS_4260	raw	51			
Penicillium_verrucosum	KAS_4260	raw	53			
Penicillium_verrucosum	KAS_4260	raw	55			
Penicillium_verrucosum	KAS_4260	raw	57			
Tilletia_controversa	DAOM_236426	trim	21			
Tilletia_controversa	DAOM_236426	trim	23			
Tilletia_controversa	DAOM_236426	trim	25			
Tilletia_controversa	DAOM_236426	trim	27			
Tilletia_controversa	DAOM_236426	trim	29	59233	57	114
Tilletia_controversa	DAOM_236426	trim	31			
Tilletia_controversa	DAOM_236426	trim	33	50975	65	132
Tilletia_controversa	DAOM_236426	trim	35	48184	69	139
Tilletia_controversa	DAOM_236426	trim	37	44803	73	145
Tilletia_controversa	DAOM_236426	trim	39	41614	77	151
Tilletia_controversa	DAOM_236426	trim	41	36502	81	159
Tilletia_controversa	DAOM_236426	trim	43	18761	85	142
Tilletia_controversa	DAOM_236426	trim	45	19371	89	191
Tilletia_controversa	DAOM_236426	trim	47	18305	93	201
Tilletia_controversa	DAOM_236426	trim	49	17520	97	214
Tilletia_controversa	DAOM_236426	trim	51	15628	101	256
Tilletia_controversa	DAOM_236426	trim	53	14928	105	272
Tilletia_controversa	DAOM_236426	trim	55	14108	109	290
Tilletia_controversa	DAOM_236426	trim	57	13336	113	297
Tilletia_controversa	DAOM_236426	raw	21	107283	41	65
Tilletia_controversa	DAOM_236426	raw	23	60155	45	70
Tilletia_controversa	DAOM_236426	raw	25	48006	49	75
Tilletia_controversa	DAOM_236426	raw	27	37292	53	83
Tilletia_controversa	DAOM_236426	raw	29	33488	57	93
Tilletia_controversa	DAOM_236426	raw	31	30245	61	103
Tilletia_controversa	DAOM_236426	raw	33	27962	65	114
Tilletia_controversa	DAOM_236426	raw	35	25836	69	128
Tilletia_controversa	DAOM_236426	raw	37	23888	73	141
Tilletia_controversa	DAOM_236426	raw	39	22351	77	150
Tilletia_controversa	DAOM_236426	raw	41	20770	81	167
